Tanker Type,Tile,"NW Coor (Long, Lat)","NE Coor (Long, Lat)","SE Coor (Long, Lat)","SW Coor (Long, Lat)",Capture Date,County,State
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.07888362398492, 38.84046083186551)","(-90.07823288768472, 38.84046083186551)","(-90.07823288768472, 38.839979672079934)","(-90.07888362398492, 38.839979672079934)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.06828619179284, 38.84808166348629)","(-90.06783796115894, 38.84808166348629)","(-90.06783796115894, 38.8477190477527)","(-90.06828619179284, 38.8477190477527)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.07225554230422, 38.84702995072675)","(-90.07178658148416, 38.84702995072675)","(-90.07178658148416, 38.84666682988811)","(-90.07225554230422, 38.84666682988811)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.07974941245371, 38.823514706762545)","(-90.0793456136365, 38.823514706762545)","(-90.0793456136365, 38.82325054582195)","(-90.07974941245371, 38.82325054582195)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.087584997504, 38.85470009801909)","(-90.08700115092131, 38.85470009801909)","(-90.08700115092131, 38.85426930412005)","(-90.087584997504, 38.85426930412005)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.09830546229121, 38.84725894177076)","(-90.09782945550128, 38.84725894177076)","(-90.09782945550128, 38.846895748805004)","(-90.09830546229121, 38.846895748805004)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.09466325113252, 38.85743332832578)","(-90.09438778980896, 38.85743332832578)","(-90.09438778980896, 38.85723727816902)","(-90.09466325113252, 38.85723727816902)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.07297667593863, 38.83230733802239)","(-90.07252006125462, 38.83230733802239)","(-90.07252006125462, 38.8319823686487)","(-90.07297667593863, 38.8319823686487)",20181020,Madison,17
external_floating_roof_tank,m_3809016_nw_15_060_20181020,"(-90.08744743732159, 38.83604777351378)","(-90.08721776167374, 38.83604777351378)","(-90.08721776167374, 38.835917715619686)","(-90.08744743732159, 38.835917715619686)",20181020,Madison,17
external_floating_roof_tank,m_3308634_nw_16_060_20190909,"(-86.87587427478962, 33.45205829245782)","(-86.87569372317617, 33.45205829245782)","(-86.87569372317617, 33.45190658006586)","(-86.87587427478962, 33.45190658006586)",20190909,Jefferson,01
external_floating_roof_tank,m_3308634_nw_16_060_20190909,"(-86.87492851470388, 33.45876799427173)","(-86.87460604075979, 33.45876799427173)","(-86.87460604075979, 33.45852413590199)","(-86.87492851470388, 33.45852413590199)",20190909,Jefferson,01
external_floating_roof_tank,m_3308634_nw_16_060_20190909,"(-86.87539339785306, 33.458757640094866)","(-86.87510316619941, 33.458757640094866)","(-86.87510316619941, 33.4585408745881)","(-86.87539339785306, 33.4585408745881)",20190909,Jefferson,01
external_floating_roof_tank,m_3308634_nw_16_060_20190909,"(-86.87582285835141, 33.45189588618255)","(-86.87563584345862, 33.45189588618255)","(-86.87563584345862, 33.451749579033724)","(-86.87582285835141, 33.451749579033724)",20190909,Jefferson,01
external_floating_roof_tank,m_3709722_nw_14_060_20190712,"(-97.320257274277, 37.72675647045133)","(-97.3199500710957, 37.72675647045133)","(-97.3199500710957, 37.72649253625348)","(-97.320257274277, 37.72649253625348)",20190712,Sedgwick,20
external_floating_roof_tank,m_3709722_nw_14_060_20190712,"(-97.31962261128385, 37.72592009083211)","(-97.31930168017196, 37.72592009083211)","(-97.31930168017196, 37.72566136661347)","(-97.31962261128385, 37.72566136661347)",20190712,Sedgwick,20
external_floating_roof_tank,m_2909837_ne_14_060_20181102,"(-98.39963054217407, 29.45034773359078)","(-98.39931660855974, 29.45034773359078)","(-98.39931660855974, 29.45007556448068)","(-98.39963054217407, 29.45007556448068)",20181102,Bexar,48
external_floating_roof_tank,m_2909837_ne_14_060_20181102,"(-98.39920412933351, 29.450264584106584)","(-98.39895161841186, 29.450264584106584)","(-98.39895161841186, 29.450068502169053)","(-98.39920412933351, 29.450068502169053)",20181102,Bexar,48
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.2620310432082, 39.89984272080495)","(-75.26159452334137, 39.89984272080495)","(-75.26159452334137, 39.89948691402406)","(-75.2620310432082, 39.89948691402406)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.2618262503604, 39.89766998739755)","(-75.26136871040899, 39.89766998739755)","(-75.26136871040899, 39.89731963309468)","(-75.2618262503604, 39.89731963309468)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26101831060812, 39.89930981714641)","(-75.26056794620335, 39.89930981714641)","(-75.26056794620335, 39.899002691309306)","(-75.26101831060812, 39.899002691309306)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26155652573415, 39.89687592020606)","(-75.2610990744873, 39.89687592020606)","(-75.2610990744873, 39.896547188440344)","(-75.26155652573415, 39.896547188440344)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26184463834423, 39.89512373697904)","(-75.26140121341616, 39.89512373697904)","(-75.26140121341616, 39.89478956862711)","(-75.26184463834423, 39.89478956862711)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.25875475481988, 39.896509201131096)","(-75.25800165512682, 39.896509201131096)","(-75.25800165512682, 39.895943254730966)","(-75.25875475481988, 39.895943254730966)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26097563272059, 39.897309707416674)","(-75.260518058576, 39.897309707416674)","(-75.260518058576, 39.89694853788184)","(-75.26097563272059, 39.89694853788184)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.25981264112784, 39.89786372992372)","(-75.259348010096, 39.89786372992372)","(-75.259348010096, 39.897491759707535)","(-75.25981264112784, 39.897491759707535)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26059162034926, 39.897840356270464)","(-75.26015516155158, 39.897840356270464)","(-75.26015516155158, 39.897495355722285)","(-75.26059162034926, 39.897495355722285)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26018962070965, 39.89732769348129)","(-75.25973906903685, 39.89732769348129)","(-75.25973906903685, 39.89696650509734)","(-75.26018962070965, 39.89696650509734)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26115661314091, 39.898763503344014)","(-75.26070608790151, 39.898763503344014)","(-75.26070608790151, 39.89841313068081)","(-75.26115661314091, 39.89841313068081)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26144924064286, 39.898195217264764)","(-75.26097768245896, 39.898195217264764)","(-75.26097768245896, 39.89785029905309)","(-75.26144924064286, 39.89785029905309)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26022165974052, 39.89837637820442)","(-75.25975708422641, 39.89837637820442)","(-75.25975708422641, 39.898020627426035)","(-75.26022165974052, 39.898020627426035)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.25925556784492, 39.89717301483112)","(-75.25855870579919, 39.89717301483112)","(-75.25855870579919, 39.89663397605984)","(-75.25925556784492, 39.89663397605984)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.2597025307004, 39.89472311186335)","(-75.25921688731736, 39.89472311186335)","(-75.25921688731736, 39.89435659397675)","(-75.2597025307004, 39.89435659397675)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26117549779045, 39.8963415895406)","(-75.26070389232292, 39.8963415895406)","(-75.26070389232292, 39.89598045230967)","(-75.26117549779045, 39.89598045230967)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.261496229421, 39.89578405167273)","(-75.26103166493635, 39.89578405167273)","(-75.26103166493635, 39.89542830580835)","(-75.261496229421, 39.89542830580835)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.25938882806989, 39.89528603510491)","(-75.25892427783155, 39.89528603510491)","(-75.25892427783155, 39.89493028072607)","(-75.25938882806989, 39.89493028072607)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26437830212066, 39.895134200068426)","(-75.26392076616825, 39.895134200068426)","(-75.26392076616825, 39.89478385566883)","(-75.26437830212066, 39.89478385566883)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.2621864753672, 39.89458236728017)","(-75.2617430111813, 39.89458236728017)","(-75.2617430111813, 39.894237388360175)","(-75.2621864753672, 39.894237388360175)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26330315998914, 39.89478526112388)","(-75.26285265004525, 39.89478526112388)","(-75.26285265004525, 39.89443489651338)","(-75.26330315998914, 39.89443489651338)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26332191929562, 39.89418515633457)","(-75.26285737689682, 39.89418515633457)","(-75.26285737689682, 39.89383482360022)","(-75.26332191929562, 39.89383482360022)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26368106716117, 39.8926706688301)","(-75.2632306105628, 39.8926706688301)","(-75.2632306105628, 39.8923311173645)","(-75.26368106716117, 39.8923311173645)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26334765507089, 39.89357422368821)","(-75.26289017607121, 39.89357422368821)","(-75.26289017607121, 39.89323468692058)","(-75.26334765507089, 39.89323468692058)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26292361475804, 39.89280213369449)","(-75.26247314040955, 39.89280213369449)","(-75.26247314040955, 39.89245717336545)","(-75.26292361475804, 39.89245717336545)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26276140947856, 39.898111158801655)","(-75.26231789894187, 39.898111158801655)","(-75.26231789894187, 39.89776077645142)","(-75.26276140947856, 39.89776077645142)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26237742709485, 39.89864721938211)","(-75.26193391503298, 39.89864721938211)","(-75.26193391503298, 39.89829683560036)","(-75.26237742709485, 39.89829683560036)",20191019,Delaware,42
external_floating_roof_tank,m_3907506_se_18_060_20191019,"(-75.26216913280632, 39.89924234672294)","(-75.261725617944, 39.89924234672294)","(-75.261725617944, 39.89889196218891)","(-75.26216913280632, 39.89889196218891)",20191019,Delaware,42
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.70750850810988, 40.13402065181822)","(-74.70733996919279, 40.13402065181822)","(-74.70733996919279, 40.13390670572387)","(-74.70750850810988, 40.13390670572387)",20190730,Burlington,34
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.74415714031902, 40.15714660096184)","(-74.74403771775039, 40.15714660096184)","(-74.74403771775039, 40.157054439947224)","(-74.74415714031902, 40.157054439947224)",20190730,Bucks,42
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.74410130703926, 40.15700592916494)","(-74.74398180350643, 40.15700592916494)","(-74.74398180350643, 40.156935390741445)","(-74.74410130703926, 40.156935390741445)",20190730,Bucks,42
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.7439744128802, 40.157027271421335)","(-74.74387606523489, 40.157027271421335)","(-74.74387606523489, 40.156951373968695)","(-74.7439744128802, 40.156951373968695)",20190730,Bucks,42
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.74433497432251, 40.15669291442223)","(-74.74415232901357, 40.15669291442223)","(-74.74415232901357, 40.15655196250461)","(-74.74433497432251, 40.15655196250461)",20190730,Bucks,42
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.74427215682351, 40.15653601014843)","(-74.74406137230774, 40.15653601014843)","(-74.74406137230774, 40.156384184504226)","(-74.74427215682351, 40.156384184504226)",20190730,Bucks,42
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.71073224257266, 40.18422609818844)","(-74.71052149382733, 40.18422609818844)","(-74.71052149382733, 40.18406340092821)","(-74.71073224257266, 40.18406340092821)",20190730,Mercer,34
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.71083869703607, 40.18405338248245)","(-74.7106138297347, 40.18405338248245)","(-74.7106138297347, 40.18389605579102)","(-74.71083869703607, 40.18389605579102)",20190730,Mercer,34
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.7094627334755, 40.184428334181604)","(-74.70928010970248, 40.184428334181604)","(-74.70928010970248, 40.18428192230157)","(-74.7094627334755, 40.18428192230157)",20190730,Mercer,34
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.71048395405471, 40.18460387486446)","(-74.71021698207248, 40.18460387486446)","(-74.71021698207248, 40.184403196661975)","(-74.71048395405471, 40.184403196661975)",20190730,Mercer,34
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.71018139682788, 40.18448419273439)","(-74.70993557009335, 40.18448419273439)","(-74.70993557009335, 40.1842835668266)","(-74.71018139682788, 40.1842835668266)",20190730,Mercer,34
external_floating_roof_tank,m_4007451_sw_18_060_20190730,"(-74.70740344676967, 40.13388524324903)","(-74.70724195109938, 40.13388524324903)","(-74.70724195109938, 40.133771314808165)","(-74.70740344676967, 40.133771314808165)",20190730,Burlington,34
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41115567992054, 40.77193627114351)","(-81.41054149076986, 40.77193627114351)","(-81.41054149076986, 40.77148983223771)","(-81.41115567992054, 40.77148983223771)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.4106013085775, 40.77312197350257)","(-81.4101942908546, 40.77312197350257)","(-81.4101942908546, 40.77283694935432)","(-81.4106013085775, 40.77283694935432)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41820242637688, 40.77208930013636)","(-81.41796692780838, 40.77208930013636)","(-81.41796692780838, 40.77194962016492)","(-81.41820242637688, 40.77194962016492)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41050352477473, 40.772252093116144)","(-81.41009671224157, 40.772252093116144)","(-81.41009671224157, 40.771999498725314)","(-81.41050352477473, 40.771999498725314)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41050880438188, 40.77195479125207)","(-81.40986624750128, 40.77195479125207)","(-81.40986624750128, 40.77151926002843)","(-81.41050880438188, 40.77151926002843)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.40967658013808, 40.771892889178126)","(-81.4091982126843, 40.771892889178126)","(-81.4091982126843, 40.77156487373086)","(-81.40967658013808, 40.77156487373086)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41967571810036, 40.772337989487944)","(-81.41932605351103, 40.772337989487944)","(-81.41932605351103, 40.7721338659903)","(-81.41967571810036, 40.7721338659903)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41362127131495, 40.77398681404855)","(-81.41338570850985, 40.77398681404855)","(-81.41338570850985, 40.77383631471139)","(-81.41362127131495, 40.77383631471139)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41702705030917, 40.77400157308676)","(-81.41674150842438, 40.77400157308676)","(-81.41674150842438, 40.77381883047908)","(-81.41702705030917, 40.77381883047908)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41696610369662, 40.77448825645513)","(-81.41670202459336, 40.77448825645513)","(-81.41670202459336, 40.77432705673304)","(-81.41696610369662, 40.77432705673304)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41702857147828, 40.77424479907637)","(-81.41672180035889, 40.77424479907637)","(-81.41672180035889, 40.77407834863524)","(-81.41702857147828, 40.77407834863524)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41444860823853, 40.7721136631155)","(-81.41419889813432, 40.7721136631155)","(-81.41419889813432, 40.7719740265234)","(-81.41444860823853, 40.7719740265234)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41255567276899, 40.77183397823545)","(-81.4122346044182, 40.77183397823545)","(-81.4122346044182, 40.77165135148124)","(-81.41255567276899, 40.77165135148124)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.4122144116337, 40.7718351986614)","(-81.41183613369398, 40.7718351986614)","(-81.41183613369398, 40.77159872382251)","(-81.4122144116337, 40.77159872382251)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41162668303615, 40.77222106355856)","(-81.41110544608581, 40.77222106355856)","(-81.41110544608581, 40.77186077818903)","(-81.41162668303615, 40.77186077818903)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41549452434255, 40.765391298533096)","(-81.41535888270826, 40.765391298533096)","(-81.41535888270826, 40.76529989958507)","(-81.41549452434255, 40.76529989958507)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.41538074799273, 40.7653863032682)","(-81.4152665005486, 40.7653863032682)","(-81.4152665005486, 40.76530563745106)","(-81.41538074799273, 40.76530563745106)",20191012,Stark,39
external_floating_roof_tank,m_4008113_se_17_060_20191012,"(-81.4152812231453, 40.765386661721784)","(-81.41513850654258, 40.765386661721784)","(-81.41513850654258, 40.76530069314524)","(-81.4152812231453, 40.76530069314524)",20191012,Stark,39
external_floating_roof_tank,m_3511926_se_11_060_20180714,"(-119.81111165633126, 35.4998928733191)","(-119.81069784774114, 35.4998928733191)","(-119.81069784774114, 35.49959427074901)","(-119.81111165633126, 35.49959427074901)",20180714,Kern,06
external_floating_roof_tank,m_4007413_se_18_060_20190830,"(-74.41057581871655, 40.784987021322635)","(-74.41039208510597, 40.784987021322635)","(-74.41039208510597, 40.78485636018996)","(-74.41057581871655, 40.78485636018996)",20190830,Morris,34
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.03030677214915, 46.21602447702475)","(-119.02990732272477, 46.21602447702475)","(-119.02990732272477, 46.21573996647048)","(-119.03030677214915, 46.21573996647048)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02862272527618, 46.21655659779607)","(-119.02831177812686, 46.21655659779607)","(-119.02831177812686, 46.21635151245197)","(-119.02862272527618, 46.21635151245197)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.03069805349486, 46.21629833106911)","(-119.03026770250689, 46.21629833106911)","(-119.03026770250689, 46.216019771053766)","(-119.03069805349486, 46.216019771053766)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02924807932459, 46.21621608649003)","(-119.02875355486087, 46.21621608649003)","(-119.02875355486087, 46.215884659058936)","(-119.02924807932459, 46.215884659058936)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02970922359579, 46.215219672651656)","(-119.02947043395586, 46.215219672651656)","(-119.02947043395586, 46.21507271016676)","(-119.02970922359579, 46.21507271016676)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02938891517371, 46.21497155543302)","(-119.02895100611931, 46.21497155543302)","(-119.02895100611931, 46.21469852478131)","(-119.02938891517371, 46.21469852478131)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02918078877595, 46.21523445771803)","(-119.02879031782571, 46.21523445771803)","(-119.02879031782571, 46.21498218458767)","(-119.02918078877595, 46.21498218458767)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02883751884252, 46.215418757145784)","(-119.02846359009052, 46.215418757145784)","(-119.02846359009052, 46.21519318985812)","(-119.02883751884252, 46.21519318985812)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02855045440437, 46.21565065895743)","(-119.02812868827013, 46.21565065895743)","(-119.02812868827013, 46.21539353899915)","(-119.02855045440437, 46.21539353899915)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02834347124754, 46.216367150286175)","(-119.02808036375413, 46.216367150286175)","(-119.02808036375413, 46.21619361591396)","(-119.02834347124754, 46.21619361591396)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.02887350800223, 46.21639554170907)","(-119.02860262457183, 46.21639554170907)","(-119.02860262457183, 46.216222146598525)","(-119.02887350800223, 46.216222146598525)",20190730,Franklin,53
external_floating_roof_tank,m_4611956_ne_11_060_20190730,"(-119.0299759593715, 46.217601791901146)","(-119.02964167828317, 46.217601791901146)","(-119.02964167828317, 46.217397124707574)","(-119.0299759593715, 46.217397124707574)",20190730,Franklin,53
external_floating_roof_tank,m_4011230_sw_12_060_20180909,"(-112.3179600169541, 40.543686173466504)","(-112.31771556950247, 40.543686173466504)","(-112.31771556950247, 40.54350518632482)","(-112.3179600169541, 40.54350518632482)",20180909,Tooele,49
external_floating_roof_tank,m_4011230_sw_12_060_20180909,"(-112.31854342513627, 40.543809240554516)","(-112.31801879129206, 40.543809240554516)","(-112.31801879129206, 40.54343146047525)","(-112.31854342513627, 40.54343146047525)",20180909,Tooele,49
external_floating_roof_tank,m_4011230_sw_12_060_20180909,"(-112.31787260289079, 40.544287143301474)","(-112.31741256973234, 40.544287143301474)","(-112.31741256973234, 40.54395186486771)","(-112.31787260289079, 40.54395186486771)",20180909,Tooele,49
external_floating_roof_tank,m_4011230_sw_12_060_20180909,"(-112.31821336598667, 40.54432109188209)","(-112.31796161987626, 40.54432109188209)","(-112.31796161987626, 40.5441293782505)","(-112.31821336598667, 40.5441293782505)",20180909,Tooele,49
external_floating_roof_tank,m_4011230_sw_12_060_20180909,"(-112.31834847166125, 40.54398443041557)","(-112.31819759389438, 40.54398443041557)","(-112.31819759389438, 40.54387804878851)","(-112.31834847166125, 40.54387804878851)",20180909,Tooele,49
external_floating_roof_tank,m_4011230_sw_12_060_20180909,"(-112.31765225206179, 40.54388967480709)","(-112.31748699634086, 40.54388967480709)","(-112.31748699634086, 40.543772645903125)","(-112.31765225206179, 40.543772645903125)",20180909,Tooele,49
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.4036751237179, 37.94917605137546)","(-122.40322056755235, 37.94917605137546)","(-122.40322056755235, 37.94880601970726)","(-122.4036751237179, 37.94880601970726)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40162274343443, 37.942892653425325)","(-122.40095109441079, 37.942892653425325)","(-122.40095109441079, 37.94235386824089)","(-122.40162274343443, 37.94235386824089)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.4026358614812, 37.94342776191583)","(-122.40208640736333, 37.94342776191583)","(-122.40208640736333, 37.942976127595585)","(-122.4026358614812, 37.942976127595585)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39627615132996, 37.937868579385295)","(-122.39582835205515, 37.937868579385295)","(-122.39582835205515, 37.93752018462954)","(-122.39627615132996, 37.93752018462954)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39540051053793, 37.938069575718146)","(-122.39493914740216, 37.938069575718146)","(-122.39493914740216, 37.93771029240051)","(-122.39540051053793, 37.93771029240051)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39531822536475, 37.94061079010163)","(-122.39489768186675, 37.94061079010163)","(-122.39489768186675, 37.9402679397652)","(-122.39531822536475, 37.9402679397652)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.4079472289337, 37.936781464541774)","(-122.40687480048837, 37.936781464541774)","(-122.40687480048837, 37.9359865305611)","(-122.4079472289337, 37.9359865305611)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40205070935362, 37.93811438741232)","(-122.40148764239932, 37.93811438741232)","(-122.40148764239932, 37.937662680900914)","(-122.40205070935362, 37.937662680900914)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.4013683549939, 37.94058225426722)","(-122.40078452605147, 37.94058225426722)","(-122.40078452605147, 37.940162885273104)","(-122.4013683549939, 37.940162885273104)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39921699329186, 37.940636177547596)","(-122.39876925154621, 37.940636177547596)","(-122.39876925154621, 37.94027697880889)","(-122.39921699329186, 37.94027697880889)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40004240824376, 37.93821772305193)","(-122.39929610375901, 37.93821772305193)","(-122.39929610375901, 37.937629877756684)","(-122.40004240824376, 37.937629877756684)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39913558527093, 37.938056269459054)","(-122.39859138880512, 37.938056269459054)","(-122.39859138880512, 37.937804732019735)","(-122.39913558527093, 37.937804732019735)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40931789415473, 37.937853681909225)","(-122.40834672357343, 37.937853681909225)","(-122.40834672357343, 37.937199871201564)","(-122.40931789415473, 37.937199871201564)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40290609877886, 37.946316865668535)","(-122.40237693203272, 37.946316865668535)","(-122.40237693203272, 37.945886966750905)","(-122.40290609877886, 37.945886966750905)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40194922117149, 37.9464201583396)","(-122.40151513228815, 37.9464201583396)","(-122.40151513228815, 37.94605563185109)","(-122.40194922117149, 37.94605563185109)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40031988969668, 37.936001963500566)","(-122.40005400837649, 37.936001963500566)","(-122.40005400837649, 37.93595193794363)","(-122.40031988969668, 37.93595193794363)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39911717220507, 37.937802011528724)","(-122.39857244859256, 37.937802011528724)","(-122.39857244859256, 37.93761536421062)","(-122.39911717220507, 37.93761536421062)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.38989779279714, 37.94293516246733)","(-122.38973494401395, 37.94293516246733)","(-122.38973494401395, 37.94280993971202)","(-122.38989779279714, 37.94280993971202)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.4040930489241, 37.949854136450526)","(-122.40358433670855, 37.949854136450526)","(-122.40358433670855, 37.94942434670496)","(-122.4040930489241, 37.94942434670496)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.40222382376983, 37.941186864458054)","(-122.40167430095315, 37.941186864458054)","(-122.40167430095315, 37.940746043269435)","(-122.40222382376983, 37.940746043269435)",20180723,Contra Costa,06
external_floating_roof_tank,m_3712205_ne_10_060_20180723,"(-122.39651350159754, 37.938902675853214)","(-122.39609970141828, 37.938902675853214)","(-122.39609970141828, 37.93857067981494)","(-122.39651350159754, 37.93857067981494)",20180723,Contra Costa,06
